DATE,HOUR,RENEWABLES,NUCLEAR,THERMAL,IMPORTS,HYDRO
12/25/13,10,4160,2244,9578,5226,539
12/25/13,11,4647,2244,8895,5357,501
12/25/13,12,4741,2243,9110,5133,508
12/25/13,13,4671,2242,9111,5367,510
12/25/13,14,4572,2243,9608,4576,521
12/25/13,15,4040,2243,9151,5357,528
12/25/13,16,2944,2243,9998,5692,696
12/25/13,17,1738,2244,11122,6014,927
12/25/13,18,1757,2244,12032,7515,1323
12/25/13,19,1674,2243,12120,7903,1282
12/25/13,20,1674,2243,12109,7539,1484
12/25/13,21,1636,2241,12136,7380,1401
12/25/13,22,1589,2241,12140,7022,1117
12/25/13,23,1570,2241,11993,6339,589
12/25/13,24,1564,2241,11466,5412,500
12/24/13,1,1526,2244,11679,6139,416
12/24/13,2,1514,2244,11935,5645,352
12/24/13,3,1518,2246,11644,5710,232
12/24/13,4,1525,2245,11508,5601,221
12/24/13,5,1576,2246,11611,5404,265
12/24/13,6,1582,2246,11925,5287,606
12/24/13,7,1561,2245,12348,5503,1141
12/24/13,8,1973,2245,12712,5774,1088
12/24/13,9,3034,2246,12669,5690,877
12/24/13,10,3889,2245,11991,5941,712
12/24/13,11,4233,2244,12132,5484,677
12/24/13,12,4376,2244,12020,5319,570
12/24/13,13,4396,2245,11656,5311,507
12/24/13,14,4203,2245,11582,5354,510
12/24/13,15,3643,2244,11926,5466,524
12/24/13,16,2661,2243,12523,5920,613
12/24/13,17,1565,2245,13934,5910,993
12/24/13,18,1628,2243,14078,7987,1681
12/24/13,19,1694,2242,14105,7743,1494
12/24/13,20,1716,2241,14027,7094,1253
12/24/13,21,1681,2241,13909,6671,1064
12/24/13,22,1645,2240,13479,6511,944
12/24/13,23,1651,2242,13133,6070,631
12/24/13,24,1663,2243,12974,4999,464
12/23/13,1,1493,2246,12668,5711,178
12/23/13,2,1467,2246,12165,5735,199
12/23/13,3,1474,2246,11594,5870,195
12/23/13,4,1476,2245,11620,5817,204
12/23/13,5,1502,2246,12154,5485,332
12/23/13,6,1501,2247,12336,5957,450
12/23/13,7,1518,2245,12204,7528,740
12/23/13,8,1924,2245,12484,7878,706
12/23/13,9,2943,2246,12624,7360,719
12/23/13,10,3793,2245,12156,7204,567
12/23/13,11,4233,2246,11687,7118,491
12/23/13,12,4394,2246,11576,6707,490
12/23/13,13,4438,2246,11174,6709,514
12/23/13,14,4285,2246,11390,6520,563
12/23/13,15,3698,2246,11687,6740,557
12/23/13,16,2629,2244,12108,7393,702
12/23/13,17,1509,2244,13436,7584,970
12/23/13,18,1567,2244,14665,9146,1518
12/23/13,19,1579,2243,15000,9173,1558
12/23/13,20,1556,2243,14970,9006,1312
12/23/13,21,1546,2243,14577,9015,1118
12/23/13,22,1549,2243,14566,8343,974
12/23/13,23,1571,2244,14583,6724,647
12/23/13,24,1534,2244,12980,6208,576
12/22/13,1,1542,2248,12581,5828,457
12/22/13,2,1544,2250,12370,5612,271
12/22/13,3,1497,2250,12118,5618,265
12/22/13,4,1492,2249,12023,5578,268
12/22/13,5,1497,2249,12089,5610,276
12/22/13,6,1535,2248,11965,5817,283
12/22/13,7,1532,2247,11919,5810,595
12/22/13,8,1930,2247,12103,5731,654
12/22/13,9,2977,2247,12091,5346,687
12/22/13,10,3846,2247,11823,5040,627
12/22/13,11,4266,2248,11856,4885,412
12/22/13,12,4401,2248,12233,3927,408
12/22/13,13,4387,2248,11476,4367,391
12/22/13,14,4173,2247,12119,3767,418
12/22/13,15,3632,2247,11902,4441,541
12/22/13,16,2617,2247,12588,5130,594
12/22/13,17,1492,2246,13117,6292,913
12/22/13,18,1550,2245,14826,7688,1563
12/22/13,19,1549,2244,15434,7645,1762
12/22/13,20,1529,2245,15728,7322,1535
12/22/13,21,1522,2244,15027,7778,1404
12/22/13,22,1523,2244,15126,6868,1086
12/22/13,23,1504,2245,14297,6369,842
12/22/13,24,1497,2246,13412,5906,557
12/21/13,1,2590,2249,12028,6160,387
12/21/13,2,3125,2251,11239,6051,237
12/21/13,3,3323,2250,10497,6016,254
12/21/13,4,3732,2249,10318,5773,246
12/21/13,5,4113,2250,10373,5648,261
12/21/13,6,3588,2250,11370,5448,321
12/21/13,7,3788,2249,12105,5611,453
12/21/13,8,3692,2248,12256,5937,600
12/21/13,9,3811,2249,12753,5599,676
12/21/13,10,4564,2249,12319,5508,674
12/21/13,11,5118,2249,11720,5710,684
12/21/13,12,5042,2249,11587,5764,474
12/21/13,13,4928,2248,11583,5595,406
12/21/13,14,4935,2248,11105,5717,386
12/21/13,15,4533,2248,10824,5967,484
12/21/13,16,3700,2246,11549,5422,605
12/21/13,17,2863,2246,11815,6991,803
12/21/13,18,2697,2246,14016,7854,1501
12/21/13,19,2261,2245,14776,7834,1640
12/21/13,20,1996,2244,14751,7770,1581
12/21/13,21,1676,2245,14574,8093,1459
12/21/13,22,1581,2245,14399,7852,1112
12/21/13,23,1577,2248,13819,7406,910
12/21/13,24,1551,2248,13185,6697,601
12/20/13,1,3492,2251,11985,5263,478
12/20/13,2,3338,2248,11805,4745,433
12/20/13,3,3528,2248,10937,5043,299
12/20/13,4,3391,2247,11167,4942,268
12/20/13,5,3616,2247,11431,5095,300
12/20/13,6,3275,2248,12463,5705,653
12/20/13,7,3556,2247,12784,6851,1115
12/20/13,8,3600,2248,13623,7278,1214
12/20/13,9,4044,2249,14196,6678,907
12/20/13,10,4141,2249,14041,6853,606
12/20/13,11,4436,2251,13404,6660,718
12/20/13,12,4476,2251,13016,6539,674
12/20/13,13,4365,2249,12163,6940,610
12/20/13,14,4130,2248,12175,6862,801
12/20/13,15,3776,2249,12425,6789,861
12/20/13,16,2851,2247,13075,6800,1013
12/20/13,17,1787,2247,13739,7882,1012
12/20/13,18,2040,2247,15555,8539,1695
12/20/13,19,2734,2247,15311,8647,1679
12/20/13,20,2495,2247,14668,9013,1698
12/20/13,21,2172,2248,14732,8572,1621
12/20/13,22,2097,2248,14174,8671,1112
12/20/13,23,2113,2249,13721,7874,793
12/20/13,24,2263,2250,13352,6438,605
12/19/13,1,3952,2248,11072,4682,482
12/19/13,2,3940,2250,10550,4533,380
12/19/13,3,3595,2250,10434,4549,331
12/19/13,4,3686,2246,10259,4610,340
12/19/13,5,3402,2245,11336,4387,342
12/19/13,6,3261,2247,12483,4609,534
12/19/13,7,3135,2249,13923,5109,1184
12/19/13,8,3817,2249,14585,5256,1188
12/19/13,9,4665,2249,13917,5732,1084
12/19/13,10,4585,2247,14795,5551,812
12/19/13,11,5373,2248,14371,5279,710
12/19/13,12,5503,2248,13546,5767,699
12/19/13,13,5542,2247,13675,5380,593
12/19/13,14,5152,2247,13661,5626,659
12/19/13,15,5086,2247,13626,5679,641
12/19/13,16,4225,2244,14196,5968,707
12/19/13,17,3785,2245,15090,5709,1205
12/19/13,18,3800,2245,17224,6171,1686
12/19/13,19,3949,2245,17108,6174,1884
12/19/13,20,4295,2247,16831,6030,1679
12/19/13,21,4012,2248,16469,6187,1488
12/19/13,22,3729,2248,15631,6236,1225
12/19/13,23,3746,2251,13875,6157,819
12/19/13,24,3838,2254,12925,5082,565
12/18/13,1,1550,2248,11414,6702,433
12/18/13,2,1510,2248,10747,6700,440
12/18/13,3,1505,2247,10512,6466,445
12/18/13,4,1503,2247,10387,6262,605
12/18/13,5,1507,2248,10712,6444,643
12/18/13,6,1546,2248,11963,6724,601
12/18/13,7,1554,2248,13208,7638,937
12/18/13,8,1745,2249,14205,7841,1186
12/18/13,9,2024,2249,14731,7779,878
12/18/13,10,2554,2250,14897,7366,492
12/18/13,11,2910,2252,14454,7506,428
12/18/13,12,3073,2249,14019,7601,485
12/18/13,13,3053,2248,14023,7184,465
12/18/13,14,2570,2250,13788,7897,487
12/18/13,15,2331,2248,14173,7789,466
12/18/13,16,2089,2247,14365,7711,542
12/18/13,17,2172,2246,14688,7933,765
12/18/13,18,2373,2245,16449,8287,1496
12/18/13,19,2482,2245,16213,8429,1709
12/18/13,20,2517,2246,16773,7732,1313
12/18/13,21,3057,2247,15713,7557,1177
12/18/13,22,3534,2247,14723,7236,717
12/18/13,23,3881,2248,13645,6052,424
